order_id,order_date,order_time,custid,status
1560,2015-01-27,12:56:17,108,Delivered
1561,2015-01-27,12:56:35,108,Delivered
1562,2015-01-27,13:00:08,110,Success
1563,2015-01-27,13:04:38,110,Failed
1564,2015-01-27,13:05:50,109,Success
1565,2015-01-27,13:21:20,109,Success
1566,2015-01-27,13:23:02,110,Success
1567,2015-01-27,13:31:08,101,Cancelled
1568,2015-01-27,13:38:46,110,Delivered
1569,2015-01-27,13:38:50,101,Failed
1570,2015-01-27,13:49:25,101,Delivered
1571,2015-01-27,14:32:25,106,Failed
1572,2015-01-27,14:33:38,104,Failed
1573,2015-01-27,14:39:50,108,Failed
1574,2015-01-27,15:32:22,104,Delivered
1575,2015-01-27,15:37:13,106,Delivered
1576,2015-01-27,15:44:22,105,Delivered
1577,2015-01-27,15:48:27,107,Failed
1578,2015-01-27,16:07:40,104,Delivered
1579,2015-01-27,16:19:56,104,Success
1580,2015-01-27,16:27:31,103,Failed
1581,2015-01-27,16:28:38,106,Cancelled
1582,2015-01-27,16:34:55,110,Failed
1583,2015-01-27,17:01:03,103,Success
1584,2015-01-27,17:08:55,109,Success
1585,2015-01-27,17:14:26,102,Failed
1586,2015-01-27,17:15:31,108,Failed
1587,2015-01-27,17:26:55,105,Failed
1588,2015-01-27,17:29:19,104,Success
1589,2015-01-27,17:46:02,102,Failed
1590,2015-01-27,17:56:16,103,Success
1591,2015-01-27,18:00:16,101,Cancelled
1592,2015-01-27,18:02:51,107,Failed
1593,2015-01-27,18:06:25,101,Success
1594,2015-01-27,18:16:02,110,Success
1595,2015-01-27,18:17:38,107,Failed
1596,2015-01-27,18:22:07,110,Failed
1597,2015-01-27,18:22:23,105,Failed
1598,2015-01-27,18:31:26,103,Failed
1599,2015-01-27,18:33:59,110,Success
1600,2015-01-27,18:37:54,103,Cancelled
1601,2015-01-27,18:48:01,101,Success
1602,2015-01-27,18:49:15,103,Cancelled
1603,2015-01-27,19:16:45,108,Failed
1604,2015-01-27,20:05:01,109,Success
1605,2015-01-27,20:05:27,107,Cancelled
1606,2015-01-27,20:07:37,109,Cancelled
1607,2015-01-27,20:09:27,104,Success
1608,2015-01-27,20:10:32,104,Delivered
1609,2015-01-27,20:17:48,109,Failed
1610,2015-01-27,20:43:11,106,Delivered
1611,2015-01-27,21:03:04,101,Success
1612,2015-01-27,21:03:29,105,Delivered
1613,2015-01-27,21:05:59,102,Delivered
1614,2015-01-27,22:10:01,106,Failed
1615,2015-01-27,22:11:38,106,Success
1616,2015-01-27,22:22:25,107,Cancelled
1617,2015-01-27,22:25:26,102,Success
1618,2015-01-28,11:28:33,104,Cancelled
1619,2015-01-28,11:36:34,110,Cancelled
1620,2015-01-28,11:38:50,102,Cancelled
1621,2015-01-28,11:43:54,106,Cancelled
1622,2015-01-28,11:49:42,105,Failed
1623,2015-01-28,11:50:41,103,Failed
1624,2015-01-28,11:55:46,104,Success
1625,2015-01-28,11:58:42,103,Delivered
1626,2015-01-28,12:04:16,105,Cancelled
1627,2015-01-28,12:09:40,102,Delivered
1628,2015-01-28,12:16:39,103,Failed
1629,2015-01-28,12:17:09,103,Cancelled
1630,2015-01-28,12:19:50,107,Failed
1631,2015-01-28,12:20:11,104,Failed
1632,2015-01-28,12:20:31,105,Failed
1633,2015-01-28,12:45:52,108,Failed
1634,2015-01-28,12:47:43,103,Failed
1635,2015-01-28,13:07:37,110,Failed
1636,2015-01-28,13:07:52,109,Success
1637,2015-01-28,13:21:08,104,Cancelled
1638,2015-01-28,13:34:25,109,Delivered
1639,2015-01-28,13:37:57,101,Delivered
1640,2015-01-28,13:45:42,109,Success
1641,2015-01-28,14:21:48,101,Success
1642,2015-01-28,14:26:49,106,Success
1643,2015-01-28,14:46:45,102,Delivered
1644,2015-01-28,15:01:14,101,Cancelled
1645,2015-01-28,15:16:01,101,Delivered
1646,2015-01-28,15:28:30,104,Cancelled
1647,2015-01-28,15:29:24,108,Cancelled
1648,2015-01-28,15:43:15,109,Cancelled
1649,2015-01-28,16:26:11,109,Cancelled
1650,2015-01-28,16:35:45,107,Success
1651,2015-01-28,16:40:16,101,Delivered
1652,2015-01-28,16:56:19,101,Failed
1653,2015-01-28,17:28:53,110,Delivered
1654,2015-01-28,17:31:36,101,Cancelled
1655,2015-01-28,18:15:14,101,Success
1656,2015-01-28,18:15:57,104,Success
1657,2015-01-28,18:24:14,102,Delivered
1658,2015-01-28,18:44:20,103,Delivered
1659,2015-01-28,18:48:06,103,Cancelled
1660,2015-01-28,19:00:12,107,Success
1661,2015-01-28,19:05:34,102,Cancelled
1662,2015-01-28,19:54:25,101,Success
1663,2015-01-28,20:46:18,101,Failed
1664,2015-01-28,21:09:10,103,Success
1665,2015-01-28,21:24:32,109,Cancelled
1666,2015-01-28,21:28:58,108,Delivered
1667,2015-01-28,21:41:42,107,Cancelled
1668,2015-01-28,22:28:44,101,Delivered
1669,2015-01-29,11:43:36,106,Delivered
1670,2015-01-29,11:52:11,109,Failed
1671,2015-01-29,11:55:01,107,Cancelled
1672,2015-01-29,12:14:46,101,Cancelled
1673,2015-01-29,12:19:02,108,Success
1674,2015-01-29,12:26:17,101,Failed
1675,2015-01-29,12:26:53,103,Cancelled
1676,2015-01-29,12:39:31,106,Delivered
1677,2015-01-29,12:45:39,102,Cancelled
1678,2015-01-29,13:06:51,109,Failed
1679,2015-01-29,13:08:52,106,Delivered
1680,2015-01-29,13:10:44,103,Success
1681,2015-01-29,13:23:39,103,Success
1682,2015-01-29,13:27:10,103,Delivered
1683,2015-01-29,13:27:41,105,Success
1684,2015-01-29,13:33:16,108,Success
1685,2015-01-29,13:36:52,106,Delivered
1686,2015-01-29,13:37:50,108,Success
1687,2015-01-29,13:39:42,103,Delivered
1688,2015-01-29,13:42:20,108,Delivered
1689,2015-01-29,13:51:07,106,Success
1690,2015-01-29,13:55:35,109,Success
1691,2015-01-29,14:13:32,104,Failed
1692,2015-01-29,14:24:36,107,Success
1693,2015-01-29,14:28:24,104,Cancelled
1694,2015-01-29,14:39:52,102,Delivered
1695,2015-01-29,15:11:01,109,Delivered
1696,2015-01-29,15:26:55,109,Delivered
1697,2015-01-29,16:01:52,104,Delivered
1698,2015-01-29,16:04:23,109,Failed
1699,2015-01-29,16:05:53,101,Failed
1700,2015-01-29,16:07:41,101,Cancelled
1701,2015-01-29,16:40:57,105,Delivered
1702,2015-01-29,16:48:09,110,Failed
1703,2015-01-29,17:47:55,106,Failed
1704,2015-01-29,18:15:40,108,Success
1705,2015-01-29,18:38:41,101,Delivered
1706,2015-01-29,18:44:29,103,Cancelled
1707,2015-01-29,18:45:58,110,Failed
1708,2015-01-29,18:53:35,106,Success
1709,2015-01-29,18:55:40,104,Success
1710,2015-01-29,18:58:20,103,Success
1711,2015-01-29,18:59:29,103,Delivered
1712,2015-01-29,19:23:49,107,Failed
1713,2015-01-29,19:32:08,106,Success
1714,2015-01-29,19:34:31,105,Success
1715,2015-01-29,19:36:45,110,Delivered
1716,2015-01-29,20:05:12,107,Delivered
1717,2015-01-29,20:15:35,110,Delivered
1718,2015-01-29,20:15:51,110,Cancelled
1719,2015-01-29,20:23:41,109,Success
1720,2015-01-29,20:37:53,107,Delivered
1721,2015-01-29,20:38:52,110,Delivered
1722,2015-01-29,20:41:46,101,Failed
1723,2015-01-29,20:50:55,101,Failed
1724,2015-01-29,21:04:42,106,Success
1725,2015-01-29,21:27:53,104,Success
1726,2015-01-29,22:44:10,107,Delivered
1727,2015-01-30,11:25:25,101,Delivered
1728,2015-01-30,11:30:32,105,Failed
1729,2015-01-30,11:37:42,103,Failed
1730,2015-01-30,11:39:14,104,Failed
1731,2015-01-30,12:17:29,106,Failed
1732,2015-01-30,12:20:46,102,Delivered
1733,2015-01-30,12:26:56,104,Cancelled
1734,2015-01-30,12:36:42,103,Success
1735,2015-01-30,12:59:38,110,Delivered
1736,2015-01-30,13:34:18,103,Cancelled
1737,2015-01-30,13:41:21,106,Success
1738,2015-01-30,13:46:49,108,Cancelled
1739,2015-01-30,13:49:56,101,Success
1740,2015-01-30,14:14:17,110,Success
1741,2015-01-30,14:19:34,106,Cancelled
1742,2015-01-30,14:23:30,101,Delivered
1743,2015-01-30,14:25:35,108,Success
1744,2015-01-30,14:26:51,108,Failed
1745,2015-01-30,14:43:16,106,Cancelled
1746,2015-01-30,15:07:16,105,Failed
1747,2015-01-30,15:17:51,101,Delivered
1748,2015-01-30,15:32:57,106,Failed
1749,2015-01-30,16:02:56,101,Cancelled
1750,2015-01-30,16:12:42,105,Cancelled
1751,2015-01-30,16:49:58,110,Delivered
1752,2015-01-30,16:51:01,110,Failed
1753,2015-01-30,16:53:40,102,Cancelled
1754,2015-01-30,17:11:32,107,Delivered
1755,2015-01-30,17:22:31,109,Cancelled
1756,2015-01-30,17:30:17,107,Cancelled
1757,2015-01-30,17:32:30,107,Success
1758,2015-01-30,17:38:25,109,Success
1759,2015-01-30,17:49:25,104,Failed
1760,2015-01-30,18:00:46,110,Failed
1761,2015-01-30,18:02:30,109,Delivered
1762,2015-01-30,18:14:18,110,Delivered
1763,2015-01-30,18:24:28,107,Delivered
1764,2015-01-30,18:24:57,101,Success
1765,2015-01-30,18:32:30,108,Cancelled
1766,2015-01-30,18:50:13,103,Success
1767,2015-01-30,19:03:49,102,Success
1768,2015-01-30,19:28:42,109,Success
1769,2015-01-30,19:28:51,103,Delivered
1770,2015-01-30,19:31:17,101,Delivered
1771,2015-01-30,19:46:17,102,Delivered
1772,2015-01-30,19:57:11,109,Success
1773,2015-01-30,20:06:40,110,Failed
1774,2015-01-30,20:07:05,108,Failed
1775,2015-01-30,20:07:17,102,Cancelled
1776,2015-01-30,20:09:16,105,Cancelled
1777,2015-01-30,20:11:18,108,Delivered
1778,2015-01-30,20:26:02,101,Delivered
1779,2015-01-30,20:27:12,101,Success
1780,2015-01-30,20:54:47,105,Cancelled
1781,2015-01-30,21:05:03,103,Delivered
1782,2015-01-30,21:05:29,107,Success
1783,2015-01-30,21:05:39,108,Cancelled
1784,2015-01-30,21:06:05,107,Failed
1785,2015-01-30,21:08:02,110,Failed
1786,2015-01-30,21:20:25,107,Delivered
1787,2015-01-30,21:25:54,102,Success
1788,2015-01-30,21:35:08,108,Delivered
1789,2015-01-30,21:49:27,110,Success
1790,2015-01-30,22:07:03,103,Success
1791,2015-01-30,22:46:02,108,Failed
1792,2015-01-31,11:31:03,102,Delivered
1793,2015-01-31,11:44:04,101,Failed
1794,2015-01-31,11:56:54,104,Failed
1795,2015-01-31,13:21:53,109,Cancelled
1796,2015-01-31,13:31:47,103,Failed
1797,2015-01-31,13:40:00,106,Failed
1798,2015-01-31,14:03:30,108,Cancelled
1799,2015-01-31,14:07:32,104,Failed
1800,2015-01-31,14:17:39,103,Delivered
1801,2015-01-31,14:37:52,101,Success
1802,2015-01-31,14:55:20,106,Failed
1803,2015-01-31,15:12:38,102,Failed
1804,2015-01-31,15:44:13,105,Failed
1805,2015-01-31,16:01:42,105,Delivered
1806,2015-01-31,16:02:17,102,Cancelled
1807,2015-01-31,16:07:02,107,Success
1808,2015-01-31,16:07:49,104,Failed
1809,2015-01-31,16:13:08,101,Failed
1810,2015-01-31,16:16:19,108,Success
1811,2015-01-31,16:23:44,104,Failed
1812,2015-01-31,17:13:55,105,Cancelled
1813,2015-01-31,17:21:03,108,Success
1814,2015-01-31,17:24:47,109,Delivered
1815,2015-01-31,17:33:56,109,Success
1816,2015-01-31,17:59:29,107,Failed
1817,2015-01-31,18:05:04,101,Success
1818,2015-01-31,18:05:33,110,Failed
1819,2015-01-31,18:06:26,104,Success
1820,2015-01-31,18:13:57,105,Cancelled
1821,2015-01-31,18:14:53,108,Cancelled
1822,2015-01-31,18:17:53,110,Cancelled
1823,2015-01-31,18:19:33,103,Delivered
1824,2015-01-31,18:20:38,102,Failed
1825,2015-01-31,18:22:51,108,Success
1826,2015-01-31,18:33:05,104,Success
1827,2015-01-31,18:56:22,105,Cancelled
1828,2015-01-31,19:12:25,106,Delivered
1829,2015-01-31,19:15:50,101,Cancelled
1830,2015-01-31,19:23:54,105,Failed
1831,2015-01-31,20:02:14,102,Failed
1832,2015-01-31,20:08:22,109,Cancelled
1833,2015-01-31,20:11:10,109,Cancelled
1834,2015-01-31,20:26:06,106,Failed
1835,2015-01-31,20:28:11,101,Success
1836,2015-01-31,20:46:18,108,Success
1837,2015-01-31,20:56:35,103,Cancelled
1838,2015-01-31,20:56:38,109,Failed
1839,2015-01-31,20:58:38,106,Delivered
1840,2015-01-31,21:01:00,104,Failed
1841,2015-01-31,21:01:18,102,Success
1842,2015-01-31,21:07:17,103,Delivered
1843,2015-01-31,21:28:07,105,Success
1844,2015-01-31,22:09:40,106,Success
1845,2015-01-31,22:43:07,101,Delivered
1846,2015-02-01,11:32:07,105,Success
1847,2015-02-01,11:36:27,109,Delivered
1848,2015-02-01,11:40:46,104,Delivered
1849,2015-02-01,11:40:47,103,Success
1850,2015-02-01,11:44:12,108,Cancelled
1851,2015-02-01,11:49:01,106,Failed
1852,2015-02-01,11:54:36,106,Delivered
1853,2015-02-01,12:12:59,101,Delivered
1854,2015-02-01,12:27:17,103,Cancelled
1855,2015-02-01,12:28:09,102,Cancelled
1856,2015-02-01,12:32:48,107,Failed
1857,2015-02-01,12:34:00,110,Delivered
1858,2015-02-01,12:43:50,107,Success
1859,2015-02-01,13:18:55,102,Failed
1860,2015-02-01,13:19:52,107,Delivered
1861,2015-02-01,13:21:23,107,Delivered
1862,2015-02-01,13:27:02,110,Delivered
1863,2015-02-01,13:39:45,105,Cancelled
1864,2015-02-01,13:46:26,103,Success
1865,2015-02-01,14:09:37,105,Cancelled
1866,2015-02-01,14:18:56,101,Failed
1867,2015-02-01,14:35:50,109,Delivered
1868,2015-02-01,14:35:56,107,Delivered
1869,2015-02-01,14:37:38,109,Failed
1870,2015-02-01,14:45:45,110,Failed
1871,2015-02-01,15:01:40,103,Delivered
1872,2015-02-01,15:07:28,110,Cancelled
1873,2015-02-01,15:09:20,108,Delivered
1874,2015-02-01,15:19:35,109,Success
1875,2015-02-01,15:52:26,101,Failed
1876,2015-02-01,15:56:21,102,Failed
1877,2015-02-01,16:03:52,106,Success
1878,2015-02-01,16:07:22,109,Success
1879,2015-02-01,16:14:27,101,Failed
1880,2015-02-01,16:15:40,106,Cancelled
1881,2015-02-01,16:16:16,109,Success
1882,2015-02-01,16:18:31,107,Success
1883,2015-02-01,16:25:39,105,Cancelled
1884,2015-02-01,16:34:15,106,Success
1885,2015-02-01,16:34:57,107,Failed
1886,2015-02-01,16:43:54,101,Cancelled
1887,2015-02-01,16:48:06,103,Cancelled
1888,2015-02-01,17:01:44,110,Delivered
1889,2015-02-01,17:03:26,104,Success
1890,2015-02-01,17:09:36,106,Failed
1891,2015-02-01,17:11:07,105,Failed
1892,2015-02-01,17:11:28,108,Failed
1893,2015-02-01,17:11:36,107,Cancelled
1894,2015-02-01,17:13:57,105,Success
1895,2015-02-01,17:24:50,106,Cancelled
1896,2015-02-01,17:28:49,101,Failed
1897,2015-02-01,17:32:37,102,Failed
1898,2015-02-01,17:34:26,103,Cancelled
1899,2015-02-01,17:35:39,110,Cancelled
1900,2015-02-01,17:42:49,105,Cancelled
1901,2015-02-01,17:47:51,104,Cancelled
1902,2015-02-01,17:50:51,104,Cancelled
1903,2015-02-01,18:06:22,101,Failed
1904,2015-02-01,18:13:17,110,Failed
1905,2015-02-01,18:14:34,108,Success
1906,2015-02-01,18:17:07,110,Delivered
1907,2015-02-01,18:25:35,110,Cancelled
1908,2015-02-01,18:28:56,110,Failed
1909,2015-02-01,18:45:56,105,Failed
1910,2015-02-01,18:57:06,101,Delivered
1911,2015-02-01,19:01:15,110,Failed
1912,2015-02-01,19:01:32,109,Delivered
1913,2015-02-01,19:04:46,102,Delivered
1914,2015-02-01,19:24:03,105,Success
1915,2015-02-01,19:24:26,104,Cancelled
1916,2015-02-01,19:27:59,106,Success
1917,2015-02-01,19:48:51,104,Cancelled
1918,2015-02-01,19:50:54,101,Failed
1919,2015-02-01,20:03:59,105,Cancelled
1920,2015-02-01,20:04:38,107,Cancelled
1921,2015-02-01,20:07:50,108,Success
1922,2015-02-01,20:09:20,106,Failed
1923,2015-02-01,20:34:14,104,Cancelled
1924,2015-02-01,20:40:02,104,Cancelled
1925,2015-02-01,20:43:56,109,Failed
1926,2015-02-01,21:12:29,109,Success
1927,2015-02-01,21:31:03,106,Failed
1928,2015-02-01,21:57:20,101,Cancelled
1929,2015-02-01,22:08:01,110,Success
1930,2015-02-01,22:11:02,110,Delivered
1931,2015-02-01,22:15:43,109,Failed
1932,2015-02-01,22:29:35,108,Failed
1933,2015-02-02,11:17:08,101,Delivered
1934,2015-02-02,11:24:45,109,Success
1935,2015-02-02,11:24:47,108,Failed
1936,2015-02-02,11:34:50,107,Success
1937,2015-02-02,11:43:47,102,Failed
1938,2015-02-02,11:46:18,108,Failed
1939,2015-02-02,12:29:44,105,Failed
1940,2015-02-02,12:30:48,101,Failed
1941,2015-02-02,12:33:21,109,Success
1942,2015-02-02,12:38:58,109,Failed
1943,2015-02-02,12:40:35,106,Delivered
1944,2015-02-02,12:49:13,110,Delivered
1945,2015-02-02,12:50:14,108,Success
1946,2015-02-02,13:01:49,106,Failed
1947,2015-02-02,13:12:14,109,Cancelled
1948,2015-02-02,13:13:28,108,Success
1949,2015-02-02,13:14:06,110,Delivered
1950,2015-02-02,13:14:40,110,Delivered
1951,2015-02-02,13:39:08,107,Failed
1952,2015-02-02,13:41:46,109,Failed
1953,2015-02-02,13:42:31,102,Success
1954,2015-02-02,13:53:10,101,Delivered
1955,2015-02-02,14:28:24,105,Cancelled
1956,2015-02-02,14:36:07,102,Failed
1957,2015-02-02,14:50:01,109,Cancelled
1958,2015-02-02,15:05:43,110,Delivered
1959,2015-02-02,15:09:10,101,Success
1960,2015-02-02,15:15:16,104,Cancelled
1961,2015-02-02,15:29:57,102,Delivered
1962,2015-02-02,15:32:15,104,Failed
1963,2015-02-02,15:59:08,103,Failed
1964,2015-02-02,16:09:42,105,Delivered
1965,2015-02-02,16:10:04,107,Delivered
1966,2015-02-02,16:14:14,108,Failed
1967,2015-02-02,16:41:43,104,Failed
1968,2015-02-02,16:58:41,102,Success
1969,2015-02-02,17:10:43,107,Cancelled
1970,2015-02-02,17:30:16,104,Failed
1971,2015-02-02,17:31:16,105,Success
1972,2015-02-02,17:35:29,103,Success
1973,2015-02-02,17:48:51,108,Failed
1974,2015-02-02,17:49:37,101,Delivered
1975,2015-02-02,18:07:34,104,Cancelled
1976,2015-02-02,18:25:11,109,Cancelled
1977,2015-02-02,18:27:37,109,Cancelled
1978,2015-02-02,19:03:28,109,Failed
1979,2015-02-02,19:05:23,107,Failed
1980,2015-02-02,19:07:15,106,Success
1981,2015-02-02,19:10:40,109,Delivered
1982,2015-02-02,19:36:26,109,Failed
1983,2015-02-02,19:39:08,108,Cancelled
1984,2015-02-02,19:50:13,110,Success
1985,2015-02-02,20:00:05,104,Cancelled
1986,2015-02-02,20:07:17,101,Delivered
1987,2015-02-02,20:09:54,104,Delivered
1988,2015-02-02,20:46:01,106,Delivered
1989,2015-02-02,21:15:17,104,Cancelled
1990,2015-02-02,21:22:35,104,Failed
1991,2015-02-02,21:47:12,108,Failed
1992,2015-02-02,21:48:32,101,Delivered
1993,2015-02-02,22:07:29,101,Cancelled
1994,2015-02-02,22:08:10,107,Cancelled
1995,2015-02-02,22:19:33,104,Cancelled
1996,2015-02-03,11:25:25,109,Cancelled
1997,2015-02-03,11:35:10,107,Delivered
1998,2015-02-03,11:47:03,109,Success
1999,2015-02-03,12:07:51,107,Failed
2000,2015-02-03,12:14:27,101,Failed
2001,2015-02-03,12:20:45,108,Success
2002,2015-02-03,12:21:10,106,Success
2003,2015-02-03,12:21:25,104,Cancelled
2004,2015-02-03,12:24:06,104,Delivered
2005,2015-02-03,12:32:02,104,Success
2006,2015-02-03,12:35:28,103,Cancelled
2007,2015-02-03,12:37:21,108,Failed
2008,2015-02-03,12:47:12,110,Success
2009,2015-02-03,12:55:07,103,Delivered
2010,2015-02-03,13:00:41,108,Failed
2011,2015-02-03,13:01:28,104,Delivered
2012,2015-02-03,13:19:00,108,Failed
2013,2015-02-03,13:20:46,106,Cancelled
2014,2015-02-03,13:23:13,101,Success
2015,2015-02-03,13:23:49,102,Success
2016,2015-02-03,13:47:00,102,Failed
2017,2015-02-03,13:51:56,104,Success
2018,2015-02-03,14:06:04,103,Delivered
2019,2015-02-03,14:14:03,102,Success
2020,2015-02-03,14:14:05,102,Failed
2021,2015-02-03,14:25:13,108,Failed
2022,2015-02-03,14:36:36,103,Cancelled
2023,2015-02-03,15:05:28,105,Cancelled
2024,2015-02-03,16:04:02,102,Success
2025,2015-02-03,16:11:01,102,Success
2026,2015-02-03,16:11:48,107,Success
2027,2015-02-03,16:20:30,102,Success
2028,2015-02-03,16:38:16,110,Failed
2029,2015-02-03,16:47:49,109,Delivered
2030,2015-02-03,16:50:44,108,Delivered
2031,2015-02-03,16:51:05,109,Delivered
2032,2015-02-03,17:12:51,110,Failed
2033,2015-02-03,17:13:15,101,Delivered
2034,2015-02-03,17:15:18,107,Failed
2035,2015-02-03,17:16:16,108,Cancelled
2036,2015-02-03,17:17:29,103,Failed
2037,2015-02-03,17:30:57,107,Failed
2038,2015-02-03,17:31:35,106,Failed
2039,2015-02-03,17:36:07,110,Delivered
2040,2015-02-03,17:36:45,109,Failed
2041,2015-02-03,17:40:35,102,Failed
2042,2015-02-03,18:01:43,104,Cancelled
2043,2015-02-03,18:23:13,104,Cancelled
2044,2015-02-03,18:33:46,109,Failed
2045,2015-02-03,18:46:11,108,Success
2046,2015-02-03,18:46:54,102,Delivered
2047,2015-02-03,18:47:08,105,Cancelled
2048,2015-02-03,18:48:26,106,Success
2049,2015-02-03,19:00:24,101,Cancelled
2050,2015-02-03,19:20:46,102,Failed
2051,2015-02-03,19:51:00,109,Success
2052,2015-02-03,19:54:31,104,Failed
2053,2015-02-03,20:42:43,104,Delivered
2054,2015-02-03,20:46:45,110,Cancelled
2055,2015-02-03,20:59:30,103,Success
2056,2015-02-03,21:05:04,104,Cancelled
2057,2015-02-03,21:11:26,102,Cancelled
2058,2015-02-04,11:19:17,103,Delivered
2059,2015-02-04,11:41:34,109,Delivered
2060,2015-02-04,11:45:09,105,Cancelled
2061,2015-02-04,11:49:00,107,Delivered
2062,2015-02-04,11:56:32,107,Success
2063,2015-02-04,12:25:02,105,Success
2064,2015-02-04,12:26:39,110,Delivered
2065,2015-02-04,12:27:21,110,Delivered
2066,2015-02-04,12:44:20,107,Success
2067,2015-02-04,12:47:00,103,Failed
2068,2015-02-04,12:49:48,101,Delivered
2069,2015-02-04,12:58:32,105,Failed
2070,2015-02-04,13:00:47,109,Cancelled
2071,2015-02-04,13:06:29,104,Success
2072,2015-02-04,13:08:24,107,Cancelled
2073,2015-02-04,13:35:51,105,Cancelled
2074,2015-02-04,13:41:08,105,Failed
2075,2015-02-04,14:03:04,101,Cancelled
2076,2015-02-04,14:11:44,109,Cancelled
2077,2015-02-04,14:31:27,102,Failed
2078,2015-02-04,14:49:29,106,Success
2079,2015-02-04,14:57:11,104,Success
2080,2015-02-04,14:58:48,104,Failed
2081,2015-02-04,15:14:39,102,Cancelled
2082,2015-02-04,15:16:20,105,Cancelled
2083,2015-02-04,15:40:20,109,Success
2084,2015-02-04,16:06:23,109,Delivered
2085,2015-02-04,16:16:36,108,Success
2086,2015-02-04,16:38:50,110,Failed
2087,2015-02-04,16:39:18,101,Failed
2088,2015-02-04,16:48:57,110,Cancelled
2089,2015-02-04,17:05:16,110,Cancelled
2090,2015-02-04,17:17:07,102,Failed
2091,2015-02-04,17:17:43,101,Failed
2092,2015-02-04,17:31:43,107,Delivered
2093,2015-02-04,17:33:29,107,Success
2094,2015-02-04,17:35:45,109,Cancelled
2095,2015-02-04,17:49:55,102,Failed
2096,2015-02-04,18:11:16,103,Delivered
2097,2015-02-04,18:13:32,104,Success
2098,2015-02-04,18:16:27,102,Success
2099,2015-02-04,18:44:17,108,Success
2100,2015-02-04,18:46:03,110,Cancelled
2101,2015-02-04,19:27:08,110,Delivered
2102,2015-02-04,19:30:52,101,Cancelled
2103,2015-02-04,19:38:28,102,Delivered
2104,2015-02-04,20:09:43,103,Cancelled
2105,2015-02-04,20:22:27,106,Cancelled
2106,2015-02-04,20:54:54,102,Failed
2107,2015-02-04,21:01:41,104,Delivered
2108,2015-02-04,21:05:07,107,Delivered
2109,2015-02-04,21:13:14,105,Cancelled
2110,2015-02-04,21:16:34,104,Success
2111,2015-02-04,21:28:44,108,Success
2112,2015-02-04,22:07:51,106,Success
2113,2015-02-04,22:16:08,106,Cancelled
2114,2015-02-04,22:26:28,105,Success
2115,2015-02-05,11:15:19,107,Failed
2116,2015-02-05,12:11:52,101,Cancelled
2117,2015-02-05,12:20:33,104,Cancelled
2118,2015-02-05,12:24:57,104,Failed
2119,2015-02-05,12:30:46,105,Success
2120,2015-02-05,12:47:12,110,Cancelled
2121,2015-02-05,12:50:51,102,Cancelled
2122,2015-02-05,12:52:55,103,Cancelled
2123,2015-02-05,12:54:56,102,Delivered
2124,2015-02-05,12:56:27,101,Delivered
2125,2015-02-05,13:06:10,103,Delivered
2126,2015-02-05,13:31:29,109,Success
2127,2015-02-05,13:42:16,104,Cancelled
2128,2015-02-05,13:42:50,104,Cancelled
2129,2015-02-05,13:48:38,102,Cancelled
2130,2015-02-05,14:17:14,103,Cancelled
2131,2015-02-05,14:17:24,109,Cancelled
2132,2015-02-05,14:18:04,106,Failed
2133,2015-02-05,14:18:52,103,Success
2134,2015-02-05,14:36:32,108,Cancelled
2135,2015-02-05,14:38:28,107,Delivered
2136,2015-02-05,14:54:49,101,Delivered
2137,2015-02-05,15:00:15,109,Delivered
2138,2015-02-05,15:08:13,101,Success
2139,2015-02-05,15:41:58,110,Success
2140,2015-02-05,16:55:35,105,Failed
2141,2015-02-05,17:00:13,106,Success
2142,2015-02-05,17:36:09,108,Success
2143,2015-02-05,17:44:52,110,Cancelled
2144,2015-02-05,17:48:08,102,Success
2145,2015-02-05,17:57:12,103,Failed
2146,2015-02-05,18:04:19,105,Failed
2147,2015-02-05,18:11:25,103,Success
2148,2015-02-05,18:15:37,108,Delivered
2149,2015-02-05,18:19:51,101,Failed
2150,2015-02-05,18:22:25,110,Success
2151,2015-02-05,18:22:28,104,Failed
2152,2015-02-05,18:35:11,107,Failed
2153,2015-02-05,18:38:01,107,Delivered
2154,2015-02-05,18:55:27,110,Delivered
2155,2015-02-05,18:59:56,110,Failed
2156,2015-02-05,19:29:29,108,Failed
2157,2015-02-05,19:39:29,105,Failed
2158,2015-02-05,19:49:47,110,Success
2159,2015-02-05,19:55:12,104,Cancelled
2160,2015-02-05,20:01:50,103,Success
2161,2015-02-05,20:10:24,105,Cancelled
2162,2015-02-05,20:15:06,101,Cancelled
2163,2015-02-05,20:18:08,101,Delivered
2164,2015-02-05,20:23:49,105,Delivered
2165,2015-02-05,20:29:51,103,Success
2166,2015-02-05,20:41:36,107,Cancelled
2167,2015-02-05,20:56:14,106,Failed
2168,2015-02-05,20:59:08,101,Delivered
2169,2015-02-05,21:23:02,110,Delivered
2170,2015-02-05,21:34:23,102,Cancelled
2171,2015-02-05,21:48:24,103,Failed
2172,2015-02-05,21:51:44,109,Success
2173,2015-02-05,21:56:42,105,Success
2174,2015-02-05,22:00:17,103,Failed
2175,2015-02-06,11:16:08,107,Failed
2176,2015-02-06,11:18:53,104,Success
2177,2015-02-06,11:25:48,103,Cancelled
2178,2015-02-06,11:32:25,101,Delivered
2179,2015-02-06,11:54:09,102,Success
2180,2015-02-06,11:59:14,102,Delivered
2181,2015-02-06,12:06:15,108,Delivered
